date,year,doy,plot,lai,se
2016-11-16,2016,321,D3,1.32,0.05
2016-11-16,2016,321,C4,1.61,0.05
2016-11-16,2016,321,D4,1.07,0.01
2016-11-16,2016,321,D5,1.03,0.01
2016-11-16,2016,321,C5,1.22,0.01
2016-11-16,2016,321,B4,1.26,0.01
2017-03-30,2017,89,A1,1.14,0.03
2017-03-30,2017,89,B1,1.44,0.22
2017-03-30,2017,89,C1,1.43,0.07
2017-03-30,2017,89,D1,1.55,0.1
2017-03-30,2017,89,E1,1.63,0.22
2017-03-30,2017,89,H1,3.38,0.21
2017-03-30,2017,89,F1,3.02,0.2
2017-03-30,2017,89,G1,2.99,0.16
2017-03-30,2017,89,H2,2.96,0.07
2017-03-30,2017,89,G2,3.1,0.03
2017-03-30,2017,89,F2,2.27,0.07
2017-03-30,2017,89,F3,2.28,0.19
2017-03-30,2017,89,F4,1.52,0.02
2017-03-30,2017,89,F5,1.79,0.21
2017-03-30,2017,89,G5,2.7,0.05
2017-03-30,2017,89,H5,3.55,0.06
2017-03-30,2017,89,E5,3.46,0.07
2017-03-30,2017,89,E4,1.87,0.02
2017-03-30,2017,89,E3,1.39,0.02
2017-03-30,2017,89,E2,1.35,0.01
2017-03-30,2017,89,D2,1.18,0.02
2017-03-30,2017,89,C2,1.14,0.04
2017-03-30,2017,89,B2,1.43,0.39
2017-03-30,2017,89,A2,1.43,0.28
2017-03-30,2017,89,A3,0.99,0.02
2017-03-30,2017,89,B3,1.27,0.26
2017-03-30,2017,89,C3,1.4,0.02
2017-03-30,2017,89,D3,1.06,0.01
2017-03-30,2017,89,C4,1.47,0.05
2017-03-30,2017,89,D4,1,0.03
2017-03-30,2017,89,D5,0.95,0.01
2017-03-30,2017,89,C5,1.05,0.01
2017-03-30,2017,89,B4,1.12,0.01
2017-04-20,2017,110,C4,1.53,0.04
2017-04-20,2017,110,D3,1.1,0.01
2017-04-20,2017,110,C3,1.46,0.03
2017-04-20,2017,110,B3,1.34,0.26
2017-04-20,2017,110,A2,1.33,0.25
2017-04-20,2017,110,B2,1.35,0.36
2017-04-20,2017,110,C2,1.28,0.03
2017-04-20,2017,110,D2,1.29,0.04
2017-04-20,2017,110,D1,1.64,0.09
2017-04-20,2017,110,C1,1.49,0.09
2017-04-20,2017,110,B1,1.52,0.16
2017-04-20,2017,110,A1,1.18,0.03
2017-04-20,2017,110,E1,1.67,0.17
2017-04-20,2017,110,H1,3.42,0.23
2017-04-20,2017,110,F1,3.25,0.2
2017-04-20,2017,110,G1,3.09,0.17
2017-04-20,2017,110,H2,3.01,0.07
2017-04-20,2017,110,G2,3.29,0.09
2017-04-20,2017,110,F2,2.23,0.08
2017-04-20,2017,110,F3,2.45,0.26
2017-04-20,2017,110,F4,1.33,0.02
2017-04-20,2017,110,F5,1.52,0.2
2017-04-20,2017,110,G5,2.62,0.09
2017-04-20,2017,110,H5,3.46,0.05
2017-04-20,2017,110,E5,3.55,0.08
2017-04-20,2017,110,E4,1.91,0.02
2017-04-20,2017,110,E3,1.37,0.02
2017-04-20,2017,110,E2,1.41,0.01
2017-04-20,2017,110,D4,0.98,0.02
2017-04-20,2017,110,D5,0.95,0.01
2017-04-20,2017,110,C5,1.09,0.02
2017-04-20,2017,110,B4,1.1,0.01
2017-04-20,2017,110,A3,1.07,0.02
2017-04-24,2017,114,B5,0.95,0.03
2017-04-24,2017,114,A4,1.29,0.03
2017-04-24,2017,114,A5,1.4,0.39
2017-04-24,2017,114,X1,1.86,0.2
2017-04-24,2017,114,X2,1.4,0.13
2017-04-24,2017,114,X3,2.62,0.02
2017-04-24,2017,114,X5,1.91,0.15
2017-04-24,2017,114,X6,2.15,0.1
2017-05-03,2017,123,D5,1.22,0.05
2017-05-03,2017,123,D4,1.01,0.03
2017-05-03,2017,123,B4,1.36,0.04
2017-05-03,2017,123,C5,1.35,0.01
2017-05-03,2017,123,E2,1.47,0.02
2017-05-03,2017,123,E3,1.46,0.03
2017-05-03,2017,123,E4,1.79,0.02
2017-05-03,2017,123,E5,3.56,0.1
2017-05-03,2017,123,H5,3.75,0.06
2017-05-03,2017,123,G5,2.78,0.09
2017-05-03,2017,123,F5,2.2,0.18
2017-05-03,2017,123,F4,1.78,0.03
2017-05-03,2017,123,F3,2.52,0.21
2017-05-03,2017,123,F2,2.14,0.06
2017-05-03,2017,123,G2,3.56,0.08
2017-05-03,2017,123,H2,3.31,0.08
2017-05-03,2017,123,G1,2.83,0.14
2017-05-03,2017,123,F1,2.94,0.19
2017-05-03,2017,123,H1,3.58,0.19
2017-05-03,2017,123,E1,1.8,0.17
2017-05-03,2017,123,A1,1.45,0.06
2017-05-03,2017,123,B1,1.58,0.16
2017-05-03,2017,123,C1,1.67,0.06
2017-05-03,2017,123,D1,1.52,0.12
2017-05-03,2017,123,D2,1.46,0.03
2017-05-03,2017,123,C2,1.38,0.05
2017-05-03,2017,123,B3,1.58,0.25
2017-05-03,2017,123,A2,2.09,0.22
2017-05-03,2017,123,A3,1.05,0.03
2017-05-03,2017,123,B3,1.6,0.23
2017-05-03,2017,123,C3,2.15,0.04
2017-05-03,2017,123,D3,1.59,0.03
2017-05-03,2017,123,C4,2.12,0.15
2017-05-16,2017,136,X6,2.82,0.08
2017-05-16,2017,136,X5,2.93,0.22
2017-05-16,2017,136,X3,3.26,0.45
2017-05-16,2017,136,X2,0.94,0.11
2017-05-16,2017,136,X1,2.47,0.33
2017-05-16,2017,136,A5,2.29,0.46
2017-05-16,2017,136,A4,1.36,0.08
2017-05-16,2017,136,B5,2.25,0.04
2017-05-16,2017,136,B4,1.73,0.19
2017-05-16,2017,136,C5,2.38,0.06
2017-05-16,2017,136,D5,1.51,0.09
2017-05-16,2017,136,D4,1.11,0.04
2017-05-16,2017,136,E2,2,0.04
2017-05-16,2017,136,E3,1.96,0.05
2017-05-16,2017,136,E4,2.05,0.05
2017-05-16,2017,136,E5,3.73,0.1
2017-05-16,2017,136,H5,3.74,0.06
2017-05-16,2017,136,G5,2.66,0.06
2017-05-16,2017,136,F5,2.21,0.19
2017-05-16,2017,136,F4,1.72,0.04
2017-05-16,2017,136,F3,2.76,0.21
2017-05-16,2017,136,F2,3.05,0.03
2017-05-16,2017,136,G2,3.49,0.1
2017-05-16,2017,136,H2,3,0.03
2017-05-16,2017,136,G1,3.24,0.12
2017-05-16,2017,136,F1,3.13,0.16
2017-05-16,2017,136,H1,3.42,0.14
2017-05-16,2017,136,E1,2.12,0.2
2017-05-16,2017,136,A1,1.97,0.12
2017-05-16,2017,136,B1,1.89,0.19
2017-05-16,2017,136,C1,2.14,0.03
2017-05-16,2017,136,D1,1.65,0.07
2017-05-16,2017,136,D2,1.66,0.01
2017-05-16,2017,136,C2,1.68,0.05
2017-05-16,2017,136,B2,1.8,0.29
2017-05-16,2017,136,A2,1.96,0.27
2017-05-16,2017,136,A3,1.66,0.05
2017-05-16,2017,136,B3,1.85,0.16
2017-05-16,2017,136,C3,1.99,0.03
2017-05-16,2017,136,D3,1.72,0.05
2017-05-16,2017,136,C4,1.9,0.05
2017-06-02,2017,153,C4,3.76,0.06
2017-06-02,2017,153,D3,3.75,0.2
2017-06-02,2017,153,C3,4.16,0.18
2017-06-02,2017,153,A3,3.21,0.15
2017-06-02,2017,153,B3,4.12,0.27
2017-06-02,2017,153,A2,4.19,0.33
2017-06-02,2017,153,B2,3.94,0.36
2017-06-02,2017,153,C2,3.79,0.16
2017-06-02,2017,153,D2,4.2,0.03
2017-06-02,2017,153,D1,3.95,0.13
2017-06-02,2017,153,C1,4.4,0.15
2017-06-02,2017,153,B1,4.43,0.28
2017-06-02,2017,153,A1,4.87,0.2
2017-06-02,2017,153,E1,4.16,0.19
2017-06-02,2017,153,H1,5.3,0.19
2017-06-02,2017,153,F1,4.57,0.21
2017-06-02,2017,153,G1,4.6,0.14
2017-06-02,2017,153,H2,4.08,0.09
2017-06-02,2017,153,G2,4.77,0.2
2017-06-02,2017,153,F2,5.08,0.08
2017-06-02,2017,153,F3,4.45,0.58
2017-06-02,2017,153,F4,3.67,0.13
2017-06-02,2017,153,F5,4.69,0.22
2017-06-02,2017,153,G5,3.65,0.48
2017-06-02,2017,153,H5,4.44,0.47
2017-06-02,2017,153,E5,5.65,0.11
2017-06-02,2017,153,E4,3.58,0.37
2017-06-02,2017,153,E3,3.62,0.25
2017-06-02,2017,153,E2,4.93,0.06
2017-06-02,2017,153,D4,3.91,0.21
2017-06-02,2017,153,D5,4.51,0.14
2017-06-02,2017,153,C5,5.64,0.15
2017-06-02,2017,153,B4,5.42,0.24
2017-06-07,2017,158,X6,3.52,0.23
2017-06-07,2017,158,X5,2.76,0.24
2017-06-07,2017,158,X3,2.87,0.18
2017-06-07,2017,158,X2,1.88,0.18
2017-06-07,2017,158,X1,3.29,0.35
2017-06-07,2017,158,A5,3.88,0.37
2017-06-07,2017,158,A4,3.81,0.09
2017-06-07,2017,158,B5,3.52,0.16
2017-06-13,2017,164,X6,4.47,0.26
2017-06-13,2017,164,X5,2.84,0.22
2017-06-13,2017,164,X3,3.62,0.2
2017-06-13,2017,164,X2,3.16,0.16
2017-06-13,2017,164,X1,4.58,0.28
2017-06-13,2017,164,A5,4.6,0.5
2017-06-13,2017,164,A4,4.94,0.07
2017-06-13,2017,164,E2,4.38,0.03
2017-06-13,2017,164,E3,4.36,0.06
2017-06-13,2017,164,E4,3.93,0.06
2017-06-13,2017,164,E5,4.98,0.1
2017-06-13,2017,164,H5,5.66,0.02
2017-06-13,2017,164,G5,4.73,0.07
2017-06-13,2017,164,F5,4.36,0.23
2017-06-13,2017,164,F4,3.95,0.05
2017-06-13,2017,164,F3,5.05,0.15
2017-06-13,2017,164,F2,4.45,0.09
2017-06-13,2017,164,G2,5.4,0.08
2017-06-13,2017,164,H2,3.96,0.06
2017-06-13,2017,164,G1,4.53,0.13
2017-06-13,2017,164,F1,4.8,0.2
2017-06-13,2017,164,H1,5.26,0.28
2017-06-13,2017,164,E1,4.21,0.18
2017-06-13,2017,164,A1,4.94,0.25
2017-06-13,2017,164,B1,4.94,0.22
2017-06-13,2017,164,C1,5.04,0.13
2017-06-13,2017,164,D1,4.1,0.08
2017-06-13,2017,164,D2,4.41,0.04
2017-06-13,2017,164,C2,4.07,0.15
2017-06-13,2017,164,B2,4.28,0.4
2017-06-13,2017,164,A2,4.25,0.3
2017-06-13,2017,164,A3,3.68,0.13
2017-06-13,2017,164,B3,4.84,0.32
2017-06-13,2017,164,C3,4.69,0.12
2017-06-13,2017,164,D3,3.91,0.23
2017-06-13,2017,164,C4,4.4,0.07
2017-06-13,2017,164,D4,3.26,0.03
2017-06-13,2017,164,D5,3.58,0.05
2017-06-13,2017,164,C5,4.59,0.16
2017-06-13,2017,164,B5,4.21,0.17
2017-06-13,2017,164,B4,4.29,0.18
2017-06-29,2017,180,E2,4.35,0.04
2017-06-29,2017,180,E3,4.55,0.05
2017-06-29,2017,180,E4,3.9,0.06
2017-06-29,2017,180,E5,5.21,0.11
2017-06-29,2017,180,H5,5.72,0.06
2017-06-29,2017,180,F5,4.61,0.26
2017-06-29,2017,180,F4,3.71,0.1
2017-06-29,2017,180,F3,5.64,0.22
2017-06-29,2017,180,F2,5.25,0.09
2017-06-29,2017,180,G2,5.49,0.11
2017-06-29,2017,180,H2,4.11,0.04
2017-06-29,2017,180,G1,4.53,0.11
2017-06-29,2017,180,F1,4.62,0.23
2017-06-29,2017,180,H1,5.34,0.26
2017-06-29,2017,180,E1,4.36,0.18
2017-06-29,2017,180,A1,5.03,0.23
2017-06-29,2017,180,B1,4.68,0.3
2017-06-29,2017,180,C1,5.21,0.04
2017-06-29,2017,180,D1,4.08,0.1
2017-06-29,2017,180,D2,4.43,0.04
2017-06-29,2017,180,C2,4.05,0.16
2017-06-29,2017,180,B2,4.22,0.37
2017-06-29,2017,180,A2,4.54,0.34
2017-06-29,2017,180,A3,3.9,0.14
2017-06-29,2017,180,B3,4.85,0.27
2017-06-29,2017,180,C3,4.64,0.12
2017-06-29,2017,180,D3,4.15,0.22
2017-06-29,2017,180,D4,3.47,0.05
2017-06-29,2017,180,D5,3.84,0.09
2017-06-29,2017,180,C5,4.88,0.17
2017-06-29,2017,180,B4,4.26,0.2
2017-06-29,2017,180,G5,4.54,0.05
2017-06-29,2017,180,C4,4.18,0.04
2017-07-11,2017,192,X6,3.1,0.2
2017-07-11,2017,192,X5,3.66,0.23
2017-07-11,2017,192,X3,4.2,0.18
2017-07-11,2017,192,X2,3.02,0.3
2017-07-11,2017,192,X1,3.87,0.33
2017-07-11,2017,192,A5,4.75,0.4
2017-07-11,2017,192,A4,4.85,0.11
2017-07-11,2017,192,E2,4.63,0.08
2017-07-11,2017,192,E3,4.61,0.06
2017-07-11,2017,192,E4,4,0.08
2017-07-11,2017,192,E5,5.16,0.1
2017-07-11,2017,192,H5,5.79,0.07
2017-07-11,2017,192,G5,4.22,0.1
2017-07-11,2017,192,F5,5,0.26
2017-07-11,2017,192,F4,3.69,0.08
2017-07-11,2017,192,F3,5.82,0.16
2017-07-11,2017,192,F2,5.29,0.16
2017-07-11,2017,192,G2,5.48,0.11
2017-07-11,2017,192,H2,4.25,0.08
2017-07-11,2017,192,G1,4.38,0.13
2017-07-11,2017,192,F1,4.41,0.28
2017-07-11,2017,192,H1,5.94,0.14
2017-07-11,2017,192,E1,4.33,0.21
2017-07-11,2017,192,A1,5.13,0.21
2017-07-11,2017,192,B1,4.64,0.34
2017-07-11,2017,192,C1,5.21,0.14
2017-07-11,2017,192,D1,4.03,0.11
2017-07-11,2017,192,D2,4.11,0.08
2017-07-11,2017,192,C2,3.78,0.22
2017-07-11,2017,192,B2,4.36,0.44
2017-07-11,2017,192,A2,4.45,0.38
2017-07-11,2017,192,A3,3.37,0.13
2017-07-11,2017,192,B3,4.7,0.27
2017-07-11,2017,192,C3,4.2,0.12
2017-07-11,2017,192,D3,4.34,0.21
2017-07-11,2017,192,C4,3.98,0.11
2017-07-11,2017,192,D4,3.93,0.15
2017-07-11,2017,192,D5,3.56,0.07
2017-07-11,2017,192,C3,4.76,0.17
2017-07-11,2017,192,B5,3.91,0.15
2017-07-11,2017,192,B4,4.01,0.22
2017-08-14,2017,226,E2,4.53,0.03
2017-08-14,2017,226,E3,4.66,0.05
2017-08-14,2017,226,E4,4.01,0.06
2017-08-14,2017,226,E5,5.43,0.1
2017-08-14,2017,226,H5,5.85,0.03
2017-08-14,2017,226,G5,4.8,0.07
2017-08-14,2017,226,F5,4.56,0.24
2017-08-14,2017,226,F4,4.13,0.05
2017-08-14,2017,226,F3,5.3,0.18
2017-08-14,2017,226,F2,4.7,0.1
2017-08-14,2017,226,G2,5.64,0.11
2017-08-14,2017,226,H2,4.23,0.05
2017-08-14,2017,226,G1,4.71,0.13
2017-08-14,2017,226,F1,4.91,0.17
2017-08-14,2017,226,H1,5.51,0.29
2017-08-14,2017,226,E1,4.42,0.19
2017-08-14,2017,226,A1,4.84,0.24
2017-08-14,2017,226,B1,4.9,0.24
2017-08-14,2017,226,C1,5.09,0.13
2017-08-14,2017,226,D1,4.28,0.1
2017-08-14,2017,226,D2,4.64,0.06
2017-08-14,2017,226,C2,4.22,0.17
2017-08-14,2017,226,B2,4.64,0.44
2017-08-14,2017,226,A2,4.42,0.29
2017-08-14,2017,226,A3,3.73,0.13
2017-08-14,2017,226,B3,5.04,0.37
2017-08-14,2017,226,C3,4.79,0.07
2017-08-14,2017,226,D3,4.23,0.22
2017-08-14,2017,226,C4,4.33,0.05
2017-08-14,2017,226,D4,3.32,0.05
2017-08-14,2017,226,D5,3.83,0.11
2017-08-14,2017,226,C5,4.84,0.15
2017-08-14,2017,226,B5,4.1,0.15
2017-08-14,2017,226,B4,4.51,0.19
2017-08-14,2017,226,X6,4.33,0.26
2017-08-14,2017,226,X5,2.85,0.18
2017-08-14,2017,226,X3,3.67,0.17
2017-08-14,2017,226,X2,3.29,0.22
2017-08-14,2017,226,X1,5.05,0.22
2017-08-14,2017,226,A5,4.73,0.4
2017-08-14,2017,226,A4,5.04,0.06
2017-09-05,2017,248,B4,4.48,0.17
2017-09-05,2017,248,E2,4.38,0.04
2017-09-05,2017,248,E3,4.62,0.04
2017-09-05,2017,248,E4,3.92,0.06
2017-09-05,2017,248,E5,5.38,0.1
2017-09-05,2017,248,H5,5.72,0.04
2017-09-05,2017,248,G5,4.5,0.07
2017-09-05,2017,248,F5,4.58,0.22
2017-09-05,2017,248,F4,3.88,0.07
2017-09-05,2017,248,F3,5.47,0.15
2017-09-05,2017,248,F2,4.97,0.09
2017-09-05,2017,248,G2,5.56,0.11
2017-09-05,2017,248,H2,4.14,0.04
2017-09-05,2017,248,G1,4.72,0.13
2017-09-05,2017,248,F1,4.68,0.21
2017-09-05,2017,248,H1,5.51,0.25
2017-09-05,2017,248,E1,4.33,0.19
2017-09-05,2017,248,A1,4.92,0.2
2017-09-05,2017,248,B1,4.9,0.34
2017-09-05,2017,248,C1,5.12,0.11
2017-09-05,2017,248,D1,4.18,0.11
2017-09-05,2017,248,D2,4.5,0.05
2017-09-05,2017,248,C2,4.01,0.28
2017-09-05,2017,248,B2,4.49,0.41
2017-09-05,2017,248,A2,4.49,0.31
2017-09-05,2017,248,A3,3.57,0.12
2017-09-05,2017,248,B3,4.92,0.35
2017-09-05,2017,248,C3,4.91,0.15
2017-09-05,2017,248,D3,4.12,0.23
2017-09-05,2017,248,C4,4.38,0.03
2017-09-05,2017,248,D4,3.47,0.05
2017-09-05,2017,248,D5,4.02,0.1
2017-09-05,2017,248,C5,4.78,0.17
2017-09-22,2017,265,E2,5.3,0.17
2017-09-22,2017,265,E3,4.94,0.22
2017-09-22,2017,265,E4,3.84,0.28
2017-09-22,2017,265,E5,5.57,0.16
2017-09-22,2017,265,H5,5.59,0.03
2017-09-22,2017,265,G5,3.97,0.06
2017-09-22,2017,265,F5,4.33,0.17
2017-09-22,2017,265,F4,3.37,0.13
2017-09-22,2017,265,F3,4.69,0.18
2017-09-22,2017,265,F2,5.31,0.13
2017-09-22,2017,265,G2,5.64,0.19
2017-09-22,2017,265,H2,4.01,0.13
2017-09-22,2017,265,G1,4.48,0.22
2017-09-22,2017,265,F1,3.81,0.22
2017-09-22,2017,265,H1,5.62,0.28
2017-09-22,2017,265,E1,4.6,0.16
2017-09-22,2017,265,A1,4.89,0.2
2017-09-22,2017,265,B1,4.38,0.32
2017-09-22,2017,265,C1,5.16,0.1
2017-09-22,2017,265,D1,3.86,0.09
2017-09-22,2017,265,D2,4.72,0.06
2017-09-22,2017,265,C2,3.76,0.2
2017-09-22,2017,265,B2,4.31,0.42
2017-09-22,2017,265,A2,4.65,0.35
2017-09-22,2017,265,A3,3.69,0.12
2017-09-22,2017,265,B3,4.39,0.31
2017-09-22,2017,265,C3,4.41,0.18
2017-09-22,2017,265,D3,3.92,0.21
2017-09-22,2017,265,C4,3.73,0.04
2017-09-22,2017,265,D4,3.2,0.09
2017-09-22,2017,265,D5,3.5,0.09
2017-09-22,2017,265,C5,4.63,0.12
2017-09-22,2017,265,B4,4.11,0.14
2017-10-11,2017,284,X1,3.88,0.25
2017-10-11,2017,284,X6,3.66,0.16
2017-10-11,2017,284,X5,2.44,0.25
2017-10-11,2017,284,X3,3.67,0.2
2017-10-11,2017,284,X2,2.6,0.18
2017-10-11,2017,284,A5,3.47,0.38
2017-10-11,2017,284,A4,3.88,0.07
2017-10-11,2017,284,B5,3.08,0.13
2017-10-11,2017,284,E2,3.45,0.05
2017-10-11,2017,284,E3,3.87,0.03
2017-10-11,2017,284,E4,3.43,0.06
2017-10-11,2017,284,E5,5.1,0.07
2017-10-11,2017,284,H5,5.28,0.04
2017-10-11,2017,284,G5,3.9,0.08
2017-10-11,2017,284,F5,3.82,0.25
2017-10-11,2017,284,F4,3.46,0.05
2017-10-11,2017,284,F3,4.26,0.23
2017-10-11,2017,284,F2,4.23,0.06
2017-10-11,2017,284,G2,4.44,0.11
2017-10-11,2017,284,H1,3.6,0.04
2017-10-11,2017,284,G1,3.99,0.12
2017-10-11,2017,284,F1,4.44,0.22
2017-10-11,2017,284,H1,5.06,0.22
2017-10-11,2017,284,E1,4.45,0.22
2017-10-11,2017,284,A1,3.83,0.12
2017-10-11,2017,284,B1,4.14,0.33
2017-10-11,2017,284,C1,4.21,0.08
2017-10-11,2017,284,D1,3.49,0.08
2017-10-11,2017,284,D2,3.58,0.02
2017-10-11,2017,284,C2,3.09,0.18
2017-10-11,2017,284,B2,3.66,0.41
2017-10-11,2017,284,A2,4.2,0.26
2017-10-11,2017,284,A3,2.95,0.09
2017-10-11,2017,284,B3,4.08,0.17
2017-10-11,2017,284,C3,4.15,0.18
2017-10-11,2017,284,D3,3.44,0.19
2017-10-11,2017,284,C4,3.59,0.03
2017-10-11,2017,284,D4,2.32,0.03
2017-10-11,2017,284,D5,3.07,0.09
2017-10-11,2017,284,C5,3.8,0.12
2017-10-11,2017,284,B4,4.08,0.12
2017-10-27,2017,300,X6,2.9,0.18
2017-10-27,2017,300,X5,2.94,0.13
2017-10-27,2017,300,X3,3.2,0.2
2017-10-27,2017,300,X2,2.83,0.18
2017-10-27,2017,300,X1,3.38,0.27
2017-10-27,2017,300,A5,2.84,0.29
2017-10-27,2017,300,A4,3.26,0.05
2017-10-27,2017,300,B5,2.55,0.06
2017-10-27,2017,300,E2,2.56,0.02
2017-10-27,2017,300,E3,2.72,0.03
2017-10-27,2017,300,E4,2.78,0.03
2017-10-27,2017,300,E5,3.97,0.08
2017-10-27,2017,300,H5,3.75,0.06
2017-10-27,2017,300,G5,3.29,0.03
2017-10-27,2017,300,F5,3.13,0.15
2017-10-27,2017,300,F4,2.55,0.03
2017-10-27,2017,300,F3,2.92,0.16
2017-10-27,2017,300,F2,3.05,0.04
2017-10-27,2017,300,G2,3.62,0.07
2017-10-27,2017,300,H2,3.54,0.04
2017-10-27,2017,300,G1,3.06,0.12
2017-10-27,2017,300,F1,3.17,0.17
2017-10-27,2017,300,H1,3.98,0.13
2017-10-27,2017,300,E1,2.9,0.14
2017-10-27,2017,300,A1,2.31,0.03
2017-10-27,2017,300,B1,2.63,0.21
2017-10-27,2017,300,C1,2.64,0.11
2017-10-27,2017,300,D1,2.43,0.07
2017-10-27,2017,300,D2,2.09,0.02
2017-10-27,2017,300,C2,2.13,0.09
2017-10-27,2017,300,B2,2.38,0.26
2017-10-27,2017,300,A2,2.73,0.23
2017-10-27,2017,300,A3,2.15,0.04
2017-10-27,2017,300,B3,2.57,0.24
2017-10-27,2017,300,C3,2.3,0.05
2017-10-27,2017,300,D3,2.34,0.17
2017-10-27,2017,300,C4,2.5,0.02
2017-10-27,2017,300,D4,1.27,0.01
2017-10-27,2017,300,D5,1.77,0.06
2017-10-27,2017,300,C5,2.62,0.09
2017-10-27,2017,300,B4,2.55,0.08
2017-11-09,2017,313,X6,2.39,0.09
2017-11-09,2017,313,X5,2.34,0.18
2017-11-09,2017,313,X3,1.76,0.08
2017-11-09,2017,313,X2,1.79,0.22
2017-11-09,2017,313,X1,2.26,0.3
2017-11-09,2017,313,A5,1.91,0.35
2017-11-09,2017,313,A4,2.12,0.04
2017-11-09,2017,313,E2,1.76,0.02
2017-11-09,2017,313,E3,1.93,0.03
2017-11-09,2017,313,E4,2.28,0.01
2017-11-09,2017,313,E5,4.08,0.09
2017-11-09,2017,313,H5,3.89,0.05
2017-11-09,2017,313,G5,2.93,0.1
2017-11-09,2017,313,F5,2.21,0.19
2017-11-09,2017,313,F4,2.24,0.02
2017-11-09,2017,313,F3,2.84,0.23
2017-11-09,2017,313,F2,2.78,0.09
2017-11-09,2017,313,G2,3.36,0.1
2017-11-09,2017,313,H2,3.33,0.06
2017-11-09,2017,313,G1,2.99,0.14
2017-11-09,2017,313,F1,3.21,0.19
2017-11-09,2017,313,H1,3.95,0.24
2017-11-09,2017,313,E1,2.52,0.25
2017-11-09,2017,313,A1,1.64,0.03
2017-11-09,2017,313,B1,1.71,0.2
2017-11-09,2017,313,C1,2.04,0.08
2017-11-09,2017,313,D1,2.32,0.09
2017-11-09,2017,313,D2,1.56,0.03
2017-11-09,2017,313,C2,2.02,0.06
2017-11-09,2017,313,B2,2.08,0.37
2017-11-09,2017,313,A2,1.98,0.27
2017-11-09,2017,313,A3,1.65,0.03
2017-11-09,2017,313,B3,2.09,0.33
2017-11-09,2017,313,C3,1.84,0.04
2017-11-09,2017,313,D3,1.68,0.08
2017-11-09,2017,313,C4,2.04,0.05
2017-11-09,2017,313,D4,1.07,0.02
2017-11-09,2017,313,D5,1.41,0.03
2017-11-09,2017,313,C5,1.53,0.03
2017-11-09,2017,313,B5,1.43,0.03
2017-11-09,2017,313,B4,1.85,0.03
2017-11-29,2017,333,X6,1.96,0.1
2017-11-29,2017,333,X5,2.31,0.18
2017-11-29,2017,333,X3,1.91,0.08
2017-11-29,2017,333,X2,1.54,0.21
2017-11-29,2017,333,X1,1.73,0.24
2017-11-29,2017,333,A5,1.44,0.35
2017-11-29,2017,333,A4,1.3,0.04
2017-11-29,2017,333,E2,1.42,0.02
2017-11-29,2017,333,E3,1.44,0.02
2017-11-29,2017,333,E5,3.36,0.06
2017-11-29,2017,333,H5,3.58,0.06
2017-11-29,2017,333,G5,2.59,0.09
2017-11-29,2017,333,F5,1.87,0.17
2017-11-29,2017,333,F4,1.57,0.03
2017-11-29,2017,333,F3,2.31,0.2
2017-11-29,2017,333,F2,2.58,0.08
2017-11-29,2017,333,G2,3.03,0.08
2017-11-29,2017,333,H2,2.84,0.06
2017-11-29,2017,333,G1,2.78,0.1
2017-11-29,2017,333,F1,2.7,0.2
2017-11-29,2017,333,H1,3.11,0.18
2017-11-29,2017,333,E1,1.64,0.18
2017-11-29,2017,333,A1,1.04,0.03
2017-11-29,2017,333,B1,1.27,0.24
2017-11-29,2017,333,C1,1.28,0.14
2017-11-29,2017,333,D1,1.39,0.11
2017-11-29,2017,333,D2,0.9,0.01
2017-11-29,2017,333,C2,0.98,0.04
2017-11-29,2017,333,B2,1.24,0.37
2017-11-29,2017,333,A2,1.34,0.29
2017-11-29,2017,333,A3,0.89,0.02
2017-11-29,2017,333,B3,1.2,0.14
2017-11-29,2017,333,C3,1.32,0.04
2017-11-29,2017,333,D3,1.02,0.02
2017-11-29,2017,333,C4,1.5,0.04
2017-11-29,2017,333,D4,0.85,0.01
2017-11-29,2017,333,D5,0.79,0.01
2017-11-29,2017,333,C5,1.15,0
2017-11-29,2017,333,B4,1.1,0.01
2017-11-29,2017,333,B5,1.01,0.02
2017-11-29,2017,333,E4,2,0.02
2018-04-05,2018,95,E2,1.27,0.03
2018-04-05,2018,95,E3,1.29,0.02
2018-04-05,2018,95,E4,1.7,0.03
2018-04-05,2018,95,E5,3.24,0.09
2018-04-05,2018,95,H5,3.32,0.06
2018-04-05,2018,95,G5,2.35,0.05
2018-04-05,2018,95,F5,1.72,0.17
2018-04-05,2018,95,F4,1.36,0.02
2018-04-05,2018,95,F3,2.12,0.26
2018-04-05,2018,95,F2,2.44,0.06
2018-04-05,2018,95,G2,2.92,0.07
2018-04-05,2018,95,H2,2.63,0.05
2018-04-05,2018,95,G1,2.44,0.12
2018-04-05,2018,95,F1,2.71,0.17
2018-04-05,2018,95,H1,2.95,0.14
2018-04-05,2018,95,E1,1.62,0.13
2018-04-05,2018,95,A1,1.08,0.04
2018-04-05,2018,95,B1,1.15,0.21
2018-04-05,2018,95,C1,1.22,0.12
2018-04-05,2018,95,D1,1.33,0.09
2018-04-05,2018,95,D2,1.04,0.01
2018-04-05,2018,95,C2,1.03,0.03
2018-04-05,2018,95,B2,1.23,0.26
2018-04-05,2018,95,A2,1.38,0.24
2018-04-05,2018,95,A3,0.97,0.02
2018-04-05,2018,95,B3,1.08,0.15
2018-04-05,2018,95,C3,1.25,0.03
